"Created","Commission","Status","Client Name","Client Email","Product","Referral Source"
"2026-04-09 06:48:10","4.95","A","Vaughn Blackwood","vaughn.blackwood@example.org","Pseudo Coach VIP","Marlowe Ashcroft"
"2026-04-09 02:32:40","0","A","Freya Ashcroft","freya.ashcroft@example.org","Pseudo VIP Monthly","Teagan Vandermeer"
"2026-04-09 02:04:19","7.9","A","Avery Brennan","avery.brennan@example.net","Pseudo VIP Starter Rate","Marlowe Ashcroft"
"2026-04-09 01:59:17","24.5","A","Keaton Thackeray","keaton.thackeray@example.com","Pseudo VIP Discounted","Hollis Trenholm"
"2026-04-09 01:13:23","29.5","A","Iris Lockhart","iris.lockhart@example.net","Pseudo VIP Mensual - (renovación)","Marlowe Ashcroft"
"2026-04-08 23:13:12","0","A","Keaton Winslow","keaton.winslow@example.net","Pseudo VIP Discounted","Marlowe Ashcroft"
"2026-04-08 22:47:06","29.5","A","Priya Whitfield","priya.whitfield@example.com","Pseudo VIP Mensual (renovación)","Marlowe Ashcroft"
"2026-04-08 19:29:28","24.5","A","Teagan Dunmore","teagan.dunmore@example.org","Pseudo VIP Discounted","Juniper Larkspur"
"2026-04-08 18:27:47","39.5","A","Sloane Ashcroft","sloane.ashcroft@example.com","Pseudo VIP Monthly","Juniper Larkspur"
"2026-04-08 09:28:00","24.5","A","Landon Sinclair","landon.sinclair@example.com","Pseudo VIP Discounted","Marlowe Ashcroft"
"2026-04-08 09:05:29","0","A","Anouk Ainsworth","anouk.ainsworth@example.com","Pseudo VIP Mensual (renovación)","Marlowe Ashcroft"
"2026-04-08 09:04:16","4.95","A","Willa Pemberton","willa.pemberton@example.net","Pseudo Coach VIP","Marlowe Ashcroft"
"2026-04-08 07:53:56","24.5","A","Palmer Ainsworth","palmer.ainsworth@example.com","Pseudo VIP Discounted","Marlowe Ashcroft"
"2026-04-08 07:24:33","24.5","A","Mabel Trenholm","mabel.trenholm@example.net","Pseudo VIP Discounted","Marlowe Ashcroft"
"2026-04-08 07:22:28","24.5","A","Brooks Prescott","brooks.prescott@example.com","Pseudo VIP Discounted","Marlowe Ashcroft"
"2026-04-08 04:56:00","4.95","A","Marlowe Sinclair","marlowe.sinclair@example.net","Pseudo Coach VIP","Marlowe Ashcroft"
"2026-04-08 02:30:25","7.9","A","Harper Northcott","harper.northcott@example.org","Pseudo VIP Starter Rate","Marlowe Ashcroft"
"2026-04-08 00:20:02","29.5","A","Finley Hollister","finley.hollister@example.org","Pseudo VIP Mensual - (renovación)","Teagan Vandermeer"
"2026-04-07 22:25:49","29.5","A","Sutton Blackwood","sutton.blackwood@example.com","Pseudo VIP Mensual - (renovación)","Marlowe Ashcroft"
"2026-04-07 16:24:06","29.5","A","Beatrix Northcott","beatrix.northcott@example.net","Pseudo VIP Mensual (renovación)","Marlowe Ashcroft"
"2026-04-07 15:45:20","24.5","A","Wesley Brennan","wesley.brennan@example.org","Pseudo VIP Discounted","Juniper Larkspur"
"2026-04-07 15:26:53","7.9","A","Verity Sterling","verity.sterling@example.net","Pseudo VIP Starter Rate","Marlowe Ashcroft"
"2026-04-07 15:12:03","29.5","A","Iris Lockhart","iris.lockhart@example.com","Pseudo VIP Mensual (renovación)","Juniper Larkspur"
"2026-04-07 12:05:48","29.5","A","Wesley Fitzgerald","wesley.fitzgerald@example.com","Pseudo VIP Mensual - (renovación)","Juniper Larkspur"
"2026-04-07 12:05:01","7.9","A","Juniper Northcott","juniper.northcott@example.net","Pseudo VIP Starter Rate","Marlowe Ashcroft"
"2026-04-07 09:10:53","7.9","A","Sutton Kingsley","sutton.kingsley@example.com","Pseudo VIP Starter Rate","Marlowe Ashcroft"
"2026-04-07 07:16:07","4.95","A","Anouk Ravenscroft","anouk.ravenscroft@example.com","Pseudo Coach VIP","Marlowe Ashcroft"
"2026-04-07 06:31:58","29.5","A","Clover Dunmore","clover.dunmore@example.com","Pseudo VIP Mensual - (renovación)","Marlowe Ashcroft"
"2026-04-07 03:08:40","4.95","A","Sloane Sinclair","sloane.sinclair@example.org","Pseudo Coach VIP","Marlowe Ashcroft"
"2026-04-07 01:18:37","24.5","A","Iris Trenholm","iris.trenholm@example.org","Pseudo VIP Discounted","Marlowe Ashcroft"
"2026-04-06 23:48:16","7.9","A","Clover Vandermeer","clover.vandermeer@example.org","Pseudo VIP Starter Rate","Marlowe Ashcroft"
"2026-04-06 23:07:53","19.5","A","Wesley Fitzgerald","wesley.fitzgerald@example.org","Pseudo VIP Scholarship","Marlowe Ashcroft"
"2026-04-06 22:20:43","7.9","A","Verity Granger","verity.granger@example.com","Pseudo VIP Starter Rate","Marlowe Ashcroft"
"2026-04-06 16:09:12","39.5","A","Sabine Lockhart","sabine.lockhart@example.net","Pseudo VIP Monthly","Marlowe Ashcroft"
"2026-04-06 15:42:48","15.19","A","Owen Ellsworth","owen.ellsworth@example.com","Pseudo VIP Discounted","Marlowe Ashcroft"
"2026-04-06 13:42:43","4.95","A","Anouk Kingsley","anouk.kingsley@example.net","Pseudo Coach VIP","Marlowe Ashcroft"
"2026-04-06 06:43:33","7.9","A","Hollis Ellsworth","hollis.ellsworth@example.org","Pseudo VIP Starter Rate","Marlowe Ashcroft"
"2026-04-06 04:25:05","24.5","A","Declan Ravenscroft","declan.ravenscroft@example.net","Pseudo VIP Discounted","Juniper Larkspur"
"2026-04-06 03:47:31","39.5","A","Teagan Calloway","teagan.calloway@example.net","Pseudo VIP Monthly","Marlowe Ashcroft"
"2026-04-05 21:03:20","29.5","A","Jonah Yarrow","jonah.yarrow@example.org","Pseudo VIP Mensual (renovación)","Marlowe Ashcroft"
"2026-04-05 20:34:12","24.5","A","Tatum Quillon","tatum.quillon@example.org","Pseudo VIP Discounted","Marlowe Ashcroft"
"2026-04-05 17:06:47","24.5","A","Declan Dunmore","declan.dunmore@example.net","Pseudo VIP Discounted","Marlowe Ashcroft"
"2026-04-05 15:47:37","39.5","A","Silas Jessup","silas.jessup@example.net","Pseudo VIP Monthly","Teagan Vandermeer"
"2026-04-05 14:18:13","4.95","A","Elliot Quillon","elliot.quillon@example.net","Pseudo Coach VIP","Iris Pemberton"
"2026-04-05 13:42:05","29.5","A","Priya Lockhart","priya.lockhart@example.com","Pseudo VIP Mensual (renovación)","Marlowe Ashcroft"
"2026-04-05 09:14:44","29.5","A","Tatum Kingsley","tatum.kingsley@example.org","Pseudo VIP Mensual - (renovación)","Marlowe Ashcroft"
"2026-04-05 05:52:29","29.5","A","Sawyer Merrick","sawyer.merrick@example.org","Pseudo VIP Mensual (renovación)","Nova Brennan"
"2026-04-05 05:27:34","19.5","A","Verity Ashcroft","verity.ashcroft@example.net","Pseudo VIP Scholarship","Marlowe Ashcroft"
"2026-04-04 20:33:58","29.5","A","Verity Kingsley","verity.kingsley@example.net","Pseudo VIP Mensual - (renovación)","Marlowe Ashcroft"
"2026-04-04 16:19:51","39.5","A","Harper Ellsworth","harper.ellsworth@example.net","Pseudo VIP Monthly","Marlowe Ashcroft"
"2026-04-04 12:39:42","29.5","A","Zane Vandermeer","zane.vandermeer@example.net","Pseudo VIP Mensual - (renovación)","Marlowe Ashcroft"
"2026-04-04 11:24:23","29.5","A","Mabel Ashcroft","mabel.ashcroft@example.com","Pseudo VIP Mensual (renovación)","Marlowe Ashcroft"
"2026-04-04 10:25:34","4.95","A","Nolan Calloway","nolan.calloway@example.net","Pseudo Coach VIP","Teagan Vandermeer"
"2026-04-04 08:52:20","39.5","A","Harper Larkspur","harper.larkspur@example.org","Pseudo VIP Monthly","Rory Delacroix"
"2026-04-04 08:24:25","4.95","A","Jonah Fairbanks","jonah.fairbanks@example.org","Pseudo Coach VIP","Marlowe Ashcroft"
"2026-04-04 05:43:37","39.5","A","Nova Hollister","nova.hollister@example.com","Pseudo VIP Monthly","Marlowe Ashcroft"
"2026-04-04 04:14:59","24.5","A","Beatrix Merrick","beatrix.merrick@example.net","Pseudo VIP Discounted","Marlowe Ashcroft"
"2026-04-04 03:26:49","29.5","A","Sloane Kingsley","sloane.kingsley@example.org","Pseudo VIP Mensual - (renovación)","Teagan Vandermeer"
"2026-04-04 03:17:42","29.5","A","Esme Cartwright","esme.cartwright@example.com","Pseudo VIP Mensual - (renovación)","Marlowe Ashcroft"
"2026-04-03 18:35:43","7.9","A","Wren Ellsworth","wren.ellsworth@example.net","Pseudo VIP Starter Rate","Marlowe Ashcroft"
"2026-04-03 16:03:31","0","A","Rowan Kingsley","rowan.kingsley@example.com","Pseudo VIP Discounted","Marlowe Ashcroft"
"2026-04-03 15:55:14","29.5","A","Sawyer Delacroix","sawyer.delacroix@example.com","Pseudo VIP Mensual (renovación)","Rory Delacroix"
"2026-04-03 15:10:58","19.5","A","Willa Calloway","willa.calloway@example.com","Pseudo VIP Scholarship","Marlowe Ashcroft"
"2026-04-03 10:14:32","29.5","A","Rosalind Ingram","rosalind.ingram@example.com","Pseudo VIP Mensual (renovación)","Marlowe Ashcroft"
"2026-04-03 09:56:17","39.5","A","Freya Whitfield","freya.whitfield@example.com","Pseudo VIP Monthly","Nova Brennan"
"2026-04-03 04:33:29","19.5","A","Wren Ainsworth","wren.ainsworth@example.com","Pseudo VIP Scholarship","Teagan Vandermeer"
"2026-04-03 03:15:29","39.5","A","Emerson Sterling","emerson.sterling@example.org","Pseudo VIP Monthly","Marlowe Ashcroft"
"2026-04-03 01:42:53","29.5","A","Odette Prescott","odette.prescott@example.net","Pseudo VIP Mensual - (renovación)","Marlowe Ashcroft"
"2026-04-02 22:32:58","4.95","A","Finley Oakley","finley.oakley@example.com","Pseudo Coach VIP","Marlowe Ashcroft"
"2026-04-02 18:24:58","29.5","A","Finley Larkspur","finley.larkspur@example.com","Pseudo VIP Mensual (renovación)","Marlowe Ashcroft"
"2026-04-02 16:42:30","4.95","A","Rory Northcott","rory.northcott@example.net","Pseudo Coach VIP","Marlowe Ashcroft"
"2026-04-02 15:30:27","24.5","A","Vaughn Ainsworth","vaughn.ainsworth@example.net","Pseudo VIP Discounted","Juniper Larkspur"
"2026-04-02 13:16:08","4.95","A","Teagan Prescott","teagan.prescott@example.org","Pseudo Coach VIP","Marlowe Ashcroft"
"2026-04-02 11:37:09","24.5","A","Tatum Fitzgerald","tatum.fitzgerald@example.net","Pseudo VIP Discounted","Marlowe Ashcroft"
"2026-04-02 10:30:23","29.5","A","Mabel Hollister","mabel.hollister@example.org","Pseudo VIP Mensual (renovación)","Marlowe Ashcroft"
"2026-04-02 09:33:00","14.87","A","Keaton Whitfield","keaton.whitfield@example.net","Pseudo Protein Blend","Marlowe Ashcroft"
"2026-04-02 08:33:50","0","A","Willa Wycliffe","willa.wycliffe@example.net","Pseudo VIP Mensual - (renovación)","Marlowe Ashcroft"
"2026-04-02 07:08:17","7.9","A","Iris Pemberton","iris.pemberton@example.org","Pseudo VIP Starter Rate","Rory Delacroix"
"2026-04-02 06:14:21","4.95","A","Harper Sterling","harper.sterling@example.net","Pseudo Coach VIP","Marlowe Ashcroft"
"2026-04-02 03:24:34","29.5","A","Iris Underwood","iris.underwood@example.org","Pseudo VIP Mensual - (renovación)","Juniper Larkspur"
"2026-04-02 00:31:11","0","A","Zane Quillon","zane.quillon@example.net","Pseudo VIP Discounted","Teagan Vandermeer"
"2026-04-02 00:00:00","87","A","Sloane Dunmore","sloane.dunmore@example.net","Pseudo Starter Program","Marlowe Ashcroft"
"2026-04-01 23:37:51","7.9","A","Wren Sinclair","wren.sinclair@example.net","Pseudo VIP Starter Rate","Juniper Larkspur"
"2026-04-01 18:10:50","24.5","A","Grayson Oakley","grayson.oakley@example.com","Pseudo VIP Discounted","Marlowe Ashcroft"
"2026-04-01 18:07:12","39.5","A","Wren Kingsley","wren.kingsley@example.com","Pseudo VIP Monthly","Marlowe Ashcroft"
"2026-04-01 17:21:42","39.5","A","Esme Fitzgerald","esme.fitzgerald@example.org","Pseudo VIP Monthly","Marlowe Ashcroft"
"2026-04-01 12:18:04","29.5","A","Quinn Kingsley","quinn.kingsley@example.net","Pseudo VIP Mensual (renovación)","Marlowe Ashcroft"
"2026-04-01 11:31:40","29.5","A","Verity Quillon","verity.quillon@example.org","Pseudo VIP Mensual - (renovación)","Silas Oakley"
"2026-04-01 09:51:57","24.5","A","Everly Calloway","everly.calloway@example.org","Pseudo VIP Discounted","Silas Oakley"
"2026-03-31 16:10:33","4.95","A","Juniper Radcliffe","juniper.radcliffe@example.net","Pseudo Coach VIP","Rory Delacroix"
"2026-03-30 16:00:00","20","A","Juniper Ravenscroft","juniper.ravenscroft@example.com","Pseudo 14-Day Reset","Marlowe Ashcroft"
"2026-03-30 12:58:00","14.87","A","Delaney Wycliffe","delaney.wycliffe@example.com","Pseudo Protein Blend","Marlowe Ashcroft"
"2026-03-30 12:16:40","29.5","A","Emerson Hollister","emerson.hollister@example.org","Pseudo VIP Mensual (renovación)","Marlowe Ashcroft"
"2026-03-29 06:32:37","0","A","Quinn Ravenscroft","quinn.ravenscroft@example.org","Pseudo VIP Mensual (renovación)","Iris Pemberton"
"2026-03-28 18:51:21","4.95","A","Wren Calloway","wren.calloway@example.org","Pseudo Coach VIP","Marlowe Ashcroft"
"2026-03-28 17:28:29","0","A","Odette Jessup","odette.jessup@example.net","Pseudo VIP Mensual - (renovación)","Hollis Trenholm"
"2026-03-28 14:16:13","4.95","A","Rosalind Ainsworth","rosalind.ainsworth@example.com","Pseudo Coach VIP","Marlowe Ashcroft"
"2026-03-28 07:24:42","39.5","A","Clover Ravenscroft","clover.ravenscroft@example.net","Pseudo VIP Monthly","Marlowe Ashcroft"
"2026-03-28 05:31:58","4.95","A","Marlowe Yarrow","marlowe.yarrow@example.com","Pseudo Coach VIP","Nova Brennan"
"2026-03-28 00:46:42","39.5","A","Camden Underwood","camden.underwood@example.com","Pseudo VIP Monthly","Marlowe Ashcroft"
"2026-03-27 22:55:55","22.12","A","Silas Brennan","silas.brennan@example.com","Pseudo VIP Mensual - (renovación)","Marlowe Ashcroft"
"2026-03-27 16:45:21","0","A","Sloane Dunmore","sloane.dunmore@example.com","Pseudo Coach VIP","Marlowe Ashcroft"
"2026-03-27 16:01:35","7.9","A","Iris Ashcroft","iris.ashcroft@example.com","Pseudo VIP Starter Rate","Marlowe Ashcroft"
"2026-03-27 11:09:15","29.5","A","Nolan Larkspur","nolan.larkspur@example.com","Pseudo VIP Mensual (renovación)","Hollis Trenholm"
"2026-03-27 09:30:45","39.5","A","Wesley Thackeray","wesley.thackeray@example.org","Pseudo VIP Monthly","Marlowe Ashcroft"
"2026-03-27 04:49:13","29.5","A","Jonah Radcliffe","jonah.radcliffe@example.net","Pseudo VIP Mensual - (renovación)","Marlowe Ashcroft"
"2026-03-27 04:30:32","7.9","A","Hayes Radcliffe","hayes.radcliffe@example.net","Pseudo VIP Starter Rate","Silas Oakley"
"2026-03-27 03:59:07","39.5","A","Verity Prescott","verity.prescott@example.org","Pseudo VIP Monthly","Hollis Trenholm"
"2026-03-26 23:54:22","24.5","A","Landon Fitzgerald","landon.fitzgerald@example.org","Pseudo VIP Discounted","Marlowe Ashcroft"
"2026-03-26 14:18:26","19.5","A","Harper Lockhart","harper.lockhart@example.net","Pseudo VIP Scholarship","Marlowe Ashcroft"
"2026-03-26 06:41:08","19.5","A","Miles Larkspur","miles.larkspur@example.org","Pseudo VIP Scholarship","Marlowe Ashcroft"
"2026-03-26 05:32:09","0","A","Juniper Wycliffe","juniper.wycliffe@example.org","Pseudo VIP Monthly","Marlowe Ashcroft"
"2026-03-25 08:10:00","0","A","Freya Brennan","freya.brennan@example.net","Pseudo VIP Discounted","Marlowe Ashcroft"
"2026-03-24 10:00:00","20","A","Elliot Ravenscroft","elliot.ravenscroft@example.net","Pseudo 14-Day Reset","Marlowe Ashcroft"
"2026-03-23 05:14:00","8.75","A","Willa Cartwright","willa.cartwright@example.com","Pseudo Creatine Scoop","Hollis Trenholm"
"2026-03-23 05:00:00","7.5","A","Blair Quillon","blair.quillon@example.net","Pseudo Meal Guide","Marlowe Ashcroft"
"2026-03-17 17:49:04","24.5","A","Rosalind Vandermeer","rosalind.vandermeer@example.org","Pseudo VIP Discounted","Iris Pemberton"
"2026-03-17 12:41:00","8.75","A","Brooks Ashcroft","brooks.ashcroft@example.com","Pseudo Creatine Scoop","Marlowe Ashcroft"
"2026-03-17 10:12:54","39.5","A","Teagan Pemberton","teagan.pemberton@example.net","Pseudo VIP Monthly","Marlowe Ashcroft"
"2026-03-17 01:31:29","39.5","A","Maren Jessup","maren.jessup@example.net","Pseudo VIP Monthly","Marlowe Ashcroft"
"2026-03-17 00:51:00","8.75","A","Emerson Fitzgerald","emerson.fitzgerald@example.net","Pseudo Creatine Scoop","Iris Pemberton"
"2026-03-16 16:20:29","29.5","A","Thea Ravenscroft","thea.ravenscroft@example.com","Pseudo VIP Mensual - (renovación)","Marlowe Ashcroft"
"2026-03-16 16:11:24","19.5","A","Avery Vandermeer","avery.vandermeer@example.org","Pseudo VIP Scholarship","Teagan Vandermeer"
"2026-03-16 14:50:00","29.5","A","Iris Kingsley","iris.kingsley@example.com","Pseudo VIP Mensual (renovación)","Marlowe Ashcroft"
"2026-03-16 13:06:25","24.5","A","Delaney Thackeray","delaney.thackeray@example.org","Pseudo VIP Discounted","Marlowe Ashcroft"
"2026-03-16 09:17:51","7.9","A","Odette Dunmore","odette.dunmore@example.org","Pseudo VIP Starter Rate","Marlowe Ashcroft"
"2026-03-16 02:54:14","29.5","A","Reese Harrington","reese.harrington@example.net","Pseudo VIP Mensual - (renovación)","Marlowe Ashcroft"
"2026-03-16 00:11:53","4.95","A","Palmer Prescott","palmer.prescott@example.org","Pseudo Coach VIP","Marlowe Ashcroft"
"2026-03-15 22:22:00","8.49","A","Wesley Dunmore","wesley.dunmore@example.net","Pseudo Collagen Powder","Teagan Vandermeer"
"2026-03-15 22:02:15","39.5","A","Hollis Blackwood","hollis.blackwood@example.org","Pseudo VIP Monthly","Marlowe Ashcroft"
"2026-03-15 05:01:58","29.5","A","Zane Ravenscroft","zane.ravenscroft@example.com","Pseudo VIP Mensual - (renovación)","Teagan Vandermeer"
"2026-03-15 03:57:21","19.5","A","Declan Kingsley","declan.kingsley@example.org","Pseudo VIP Scholarship","Marlowe Ashcroft"
"2026-03-15 03:28:36","19.5","A","Camden Trenholm","camden.trenholm@example.com","Pseudo VIP Scholarship","Marlowe Ashcroft"
"2026-03-15 02:58:36","39.5","A","Hayes Delacroix","hayes.delacroix@example.org","Pseudo VIP Monthly","Marlowe Ashcroft"
"2026-03-15 00:59:58","0","A","Tatum Sinclair","tatum.sinclair@example.com","Pseudo Coach VIP","Juniper Larkspur"
"2026-03-14 22:30:51","24.5","A","Reese Quillon","reese.quillon@example.com","Pseudo VIP Discounted","Juniper Larkspur"
"2026-03-14 18:52:35","29.5","A","Miles Thackeray","miles.thackeray@example.com","Pseudo VIP Mensual (renovación)","Teagan Vandermeer"
"2026-03-14 17:35:31","39.5","A","Willa Northcott","willa.northcott@example.org","Pseudo VIP Monthly","Marlowe Ashcroft"
"2026-03-14 11:01:18","39.5","A","Mabel Dunmore","mabel.dunmore@example.net","Pseudo VIP Monthly","Rory Delacroix"
"2026-03-14 10:18:36","39.5","A","Beatrix Radcliffe","beatrix.radcliffe@example.com","Pseudo VIP Monthly","Rory Delacroix"
"2026-03-14 09:55:00","10.62","A","Wesley Cartwright","wesley.cartwright@example.org","Pseudo Hydration Mix","Iris Pemberton"
"2026-03-14 08:17:36","24.5","A","Wren Whitfield","wren.whitfield@example.org","Pseudo VIP Discounted","Marlowe Ashcroft"
"2026-03-14 05:07:49","29.5","A","Reese Hollister","reese.hollister@example.org","Pseudo VIP Mensual - (renovación)","Juniper Larkspur"
"2026-03-14 03:18:22","19.5","A","Everly Pemberton","everly.pemberton@example.com","Pseudo VIP Scholarship","Marlowe Ashcroft"
"2026-03-14 03:03:36","7.9","A","Sutton Calloway","sutton.calloway@example.net","Pseudo VIP Starter Rate","Marlowe Ashcroft"
"2026-03-14 02:03:34","4.95","A","Anouk Granger","anouk.granger@example.com","Pseudo Coach VIP","Marlowe Ashcroft"
"2026-03-13 21:28:51","39.5","A","Mabel Yarrow","mabel.yarrow@example.org","Pseudo VIP Monthly","Marlowe Ashcroft"
"2026-03-13 20:11:03","7.9","A","Teagan Merrick","teagan.merrick@example.com","Pseudo VIP Starter Rate","Marlowe Ashcroft"
"2026-03-13 19:53:00","14.87","A","Jonah Delacroix","jonah.delacroix@example.org","Pseudo Protein Blend","Silas Oakley"
"2026-03-13 12:41:24","4.95","A","Willa Ravenscroft","willa.ravenscroft@example.org","Pseudo Coach VIP","Marlowe Ashcroft"
"2026-03-13 12:37:25","29.5","A","Sawyer Ingram","sawyer.ingram@example.org","Pseudo VIP Mensual - (renovación)","Marlowe Ashcroft"
"2026-03-13 09:38:21","29.5","A","Palmer Brennan","palmer.brennan@example.org","Pseudo VIP Mensual - (renovación)","Rory Delacroix"
"2026-03-13 07:11:08","7.9","A","Everly Vandermeer","everly.vandermeer@example.net","Pseudo VIP Starter Rate","Silas Oakley"
"2026-03-13 06:09:19","29.5","A","Odette Wycliffe","odette.wycliffe@example.org","Pseudo VIP Mensual (renovación)","Marlowe Ashcroft"
